x y
24.418241 4
24.430456 12
24.442671 12
24.454886 12
24.467102 10
24.479317 11
24.491532 8
24.503747 7
24.515963 12
24.528178 10
24.540393 10
24.552608 7
24.564823 12
24.577039 9
24.589254 4
24.601469 9
24.613684 8
24.625900 7
24.638115 13
24.650330 5
24.662545 10
24.674760 13
24.686976 11
24.699191 12
24.711406 7
24.723621 5
24.735837 6
24.748052 9
24.760267 5
24.772482 10
24.784698 7
24.796913 12
24.809128 11
24.821343 7
24.833558 11
24.845774 15
24.857989 2
24.870204 8
24.882419 6
24.894635 8
24.906850 6
24.919065 13
24.931280 9
24.943495 8
24.955711 5
24.967926 10
24.980141 7
24.992356 10
25.004572 11
25.016787 9
25.029002 5
25.041217 6
25.053433 10
25.065648 10
25.077863 8
25.090078 8
25.102293 9
25.114509 6
25.126724 8
25.138939 10
25.151154 10
25.163370 10
25.175585 6
25.187800 12
25.200015 11
25.212231 9
25.224446 14
25.236661 10
25.248876 8
25.261091 10
25.273307 9
25.285522 10
25.297737 9
25.309952 6
25.322168 8
25.334383 5
25.346598 6
25.358813 8
25.371028 8
25.383244 5
25.395459 12
25.407674 6
25.419889 6
25.432105 10
25.444320 13
25.456535 7
25.468750 11
25.480966 4
25.493181 15
25.505396 9
25.517611 5
25.529826 6
25.542042 7
25.554257 11
25.566472 13
25.578687 12
25.590903 11
25.603118 6
25.615333 12
25.627548 7
25.639763 7
25.651979 9
25.664194 10
25.676409 6
25.688624 4
25.700840 9
25.713055 11
25.725270 10
25.737485 8
25.749701 10
25.761916 6
25.774131 9
25.786346 7
25.798561 8
25.810777 6
25.822992 9
25.835207 11
25.847422 5
25.859638 5
25.871853 12
25.884068 4
25.896283 11
25.908499 6
25.920714 10
25.932929 9
25.945144 7
25.957359 9
25.969575 11
25.981790 12
25.994005 12
26.006220 11
26.018436 7
26.030651 8
26.042866 7
26.055081 6
26.067296 7
26.079512 10
26.091727 6
26.103942 10
26.116157 11
26.128373 6
26.140588 13
26.152803 12
26.165018 4
26.177234 16
26.189449 14
26.201664 20
26.213879 8
26.226094 8
26.238310 7
26.250525 9
26.262740 14
26.274955 8
26.287171 5
26.299386 5
26.311601 6
26.323816 2
26.336031 13
26.348247 12
26.360462 10
26.372677 9
26.384892 8
26.397108 10
26.409323 7
26.421538 8
26.433753 11
26.445969 9
26.458184 6
26.470399 9
26.482614 9
26.494829 10
26.507045 11
26.519260 9
26.531475 9
26.543690 7
26.555906 10
26.568121 4
26.580336 3
26.592551 12
26.604766 11
26.616982 8
26.629197 9
26.641412 6
26.653627 13
26.665843 14
26.678058 9
26.690273 12
26.702488 7
26.714704 10
26.726919 10
26.739134 8
26.751349 11
26.763564 8
26.775780 7
26.787995 9
26.800210 8
26.812425 7
26.824641 3
26.836856 11
26.849071 13
26.861286 6
26.873502 11
26.885717 5
26.897932 8
26.910147 4
26.922362 12
26.934578 7
26.946793 5
26.959008 4
26.971223 11
26.983439 4
26.995654 12
27.007869 7
27.020084 9
27.032299 10
27.044515 12
27.056730 10
27.068945 20
27.081160 10
27.093376 6
27.105591 7
27.117806 13
27.130021 10
27.142237 11
27.154452 10
27.166667 6
27.178882 9
27.191097 11
27.203313 10
27.215528 14
27.227743 16
27.239958 15
27.252174 9
27.264389 7
27.276604 12
27.288819 9
27.301034 4
27.313250 3
27.325465 9
27.337680 13
27.349895 13
27.362111 6
27.374326 8
27.386541 7
27.398756 11
27.410972 10
27.423187 10
27.435402 14
27.447617 14
27.459832 12
27.472048 12
27.484263 9
27.496478 7
27.508693 14
27.520909 10
27.533124 9
27.545339 11
27.557554 8
27.569770 5
27.581985 8
27.594200 6
27.606415 10
27.618630 8
27.630846 6
27.643061 6
27.655276 12
27.667491 13
27.679707 9
27.691922 10
27.704137 9
27.716352 7
27.728567 12
27.740783 7
27.752998 11
27.765213 10
27.777428 10
27.789644 16
27.801859 4
27.814074 13
27.826289 8
27.838505 11
27.850720 13
27.862935 8
27.875150 5
27.887365 11
27.899581 12
27.911796 11
27.924011 9
27.936226 6
27.948442 8
27.960657 10
27.972872 9
27.985087 6
27.997302 7
28.009518 7
28.021733 10
28.033948 7
28.046163 10
28.058379 9
28.070594 10
28.082809 6
28.095024 10
28.107240 3
28.119455 7
28.131670 9
28.143885 9
28.156100 12
28.168316 17
28.180531 12
28.192746 14
28.204961 8
28.217177 11
28.229392 15
28.241607 10
28.253822 15
28.266038 6
28.278253 8
28.290468 6
28.302683 5
28.314898 9
28.327114 11
28.339329 5
28.351544 11
28.363759 5
28.375975 9
28.388190 10
28.400405 11
28.412620 11
28.424835 10
28.437051 11
28.449266 8
28.461481 2
28.473696 11
28.485912 6
28.498127 8
28.510342 4
28.522557 8
28.534773 8
28.546988 7
28.559203 7
28.571418 9
28.583633 14
28.595849 13
28.608064 11
28.620279 9
28.632494 13
28.644710 8
28.656925 4
28.669140 9
28.681355 11
28.693570 11
28.705786 5
28.718001 8
28.730216 6
28.742431 4
28.754647 14
28.766862 12
28.779077 8
28.791292 9
28.803508 8
28.815723 5
28.827938 8
28.840153 12
28.852368 9
28.864584 11
28.876799 8
28.889014 7
28.901229 12
28.913445 10
28.925660 11
28.937875 9
28.950090 8
28.962305 6
28.974521 11
28.986736 8
28.998951 9
29.011166 10
29.023382 7
29.035597 9
29.047812 12
29.060027 14
29.072243 12
29.084458 9
29.096673 9
29.108888 8
29.121103 10
29.133319 12
29.145534 7
29.157749 5
29.169964 1
29.182180 7
29.194395 12
29.206610 6
29.218825 9
29.231041 7
29.243256 11
29.255471 8
29.267686 4
29.279901 12
29.292117 8
29.304332 9
29.316547 7
29.328762 9
29.340978 9
29.353193 14
29.365408 7
29.377623 9
29.389838 13
29.402054 5
29.414269 12
29.426484 11
29.438699 6
29.450915 5
29.463130 9
29.475345 9
29.487560 8
29.499776 7
29.511991 10
29.524206 10
29.536421 11
29.548636 4
29.560852 11
29.573067 10
29.585282 8
29.597497 7
29.609713 4
29.621928 13
29.634143 5
29.646358 6
29.658573 13
29.670789 9
29.683004 3
29.695219 16
29.707434 6
29.719650 10
29.731865 12
29.744080 10
29.756295 6
29.768511 7
29.780726 10
29.792941 14
29.805156 13
29.817371 2
29.829587 11
29.841802 9
29.854017 7
29.866232 9
29.878448 9
29.890663 12
29.902878 7
29.915093 9
29.927309 12
29.939524 10
29.951739 7
29.963954 4
29.976169 11
29.988385 5
30.000600 10
30.012815 8
30.025030 8
30.037246 7
30.049461 10
30.061676 10
30.073891 9
30.086106 7
30.098322 9
30.110537 7
30.122752 8
30.134967 2
30.147183 10
30.159398 8
30.171613 11
30.183828 7
30.196044 9
30.208259 6
30.220474 10
30.232689 7
30.244904 11
30.257120 13
30.269335 10
30.281550 10
30.293765 8
30.305981 9
30.318196 6
30.330411 15
30.342626 6
30.354841 10
30.367057 5
30.379272 7
30.391487 6
30.403702 12
30.415918 8
30.428133 9
30.440348 6
30.452563 6
30.464779 13
30.476994 8
30.489209 4
30.501424 7
30.513639 6
30.525855 7
30.538070 11
30.550285 11
30.562500 11
30.574716 7
30.586931 10
30.599146 11
30.611361 9
30.623576 13
30.635792 10
30.648007 6
30.660222 6
30.672437 15
30.684653 14
30.696868 5
30.709083 6
30.721298 19
30.733514 9
30.745729 18
30.757944 12
30.770159 9
30.782374 6
30.794590 9
30.806805 6
30.819020 8
30.831235 9
30.843451 8
30.855666 14
30.867881 9
30.880096 12
30.892312 11
30.904527 10
30.916742 9
30.928957 14
30.941172 12
30.953388 8
30.965603 15
30.977818 10
30.990033 8
31.002249 6
31.014464 10
31.026679 3
31.038894 12
31.051109 7
31.063325 12
31.075540 15
31.087755 10
31.099970 11
31.112186 9
31.124401 10
31.136616 8
31.148831 7
31.161047 8
31.173262 9
31.185477 9
31.197692 8
31.209907 5
31.222123 12
31.234338 6
31.246553 13
31.258768 8
31.270984 13
31.283199 9
31.295414 5
31.307629 11
31.319844 11
31.332060 10
31.344275 13
31.356490 13
31.368705 4
31.380921 11
31.393136 7
31.405351 11
31.417566 13
31.429782 12
31.441997 5
31.454212 9
31.466427 10
31.478642 9
31.490858 12
31.503073 13
31.515288 12
31.527503 12
31.539719 3
31.551934 7
31.564149 7
31.576364 7
31.588580 9
31.600795 6
31.613010 18
31.625225 8
31.637440 8
31.649656 6
31.661871 11
31.674086 5
31.686301 9
31.698517 10
31.710732 15
31.722947 8
31.735162 12
31.747377 12
31.759593 13
31.771808 13
31.784023 7
31.796238 4
31.808454 10
31.820669 15
31.832884 8
31.845099 10
31.857315 10
31.869530 10
31.881745 12
31.893960 7
31.906175 6
31.918391 7
31.930606 8
31.942821 16
31.955036 15
31.967252 14
31.979467 6
31.991682 15
32.003897 8
32.016112 10
32.028328 7
32.040543 19
32.052758 12
32.064973 7
32.077189 7
32.089404 9
32.101619 9
32.113834 17
32.126050 15
32.138265 18
32.150480 15
32.162695 11
32.174910 7
32.187126 8
32.199341 10
32.211556 15
32.223771 10
32.235987 14
32.248202 13
32.260417 8
32.272632 11
32.284848 6
32.297063 7
32.309278 13
32.321493 10
32.333708 8
32.345924 13
32.358139 10
32.370354 11
32.382569 9
32.394785 14
32.407000 11
32.419215 8
32.431430 10
32.443645 4
32.455861 16
32.468076 5
32.480291 8
32.492506 12
32.504722 13
32.516937 8
32.529152 8
32.541367 9
32.553583 9
32.565798 15
32.578013 10
32.590228 10
32.602443 12
32.614659 11
32.626874 10
32.639089 11
32.651304 9
32.663520 13
32.675735 10
32.687950 10
32.700165 8
32.712380 8
32.724596 10
32.736811 12
32.749026 7
32.761241 10
32.773457 11
32.785672 11
32.797887 9
32.810102 5
32.822318 14
32.834533 7
32.846748 6
32.858963 10
32.871178 5
32.883394 8
32.895609 10
32.907824 4
32.920039 12
32.932255 13
32.944470 11
32.956685 8
32.968900 13
32.981115 9
32.993331 10
33.005546 12
33.017761 9
33.029976 12
33.042192 9
33.054407 7
33.066622 7
33.078837 10
33.091053 14
33.103268 16
33.115483 15
33.127698 11
33.139913 11
33.152129 12
33.164344 14
33.176559 5
33.188774 12
33.200990 13
33.213205 9
33.225420 11
33.237635 13
33.249851 9
33.262066 5
33.274281 10
33.286496 3
33.298711 13
33.310927 7
33.323142 9
33.335357 16
33.347572 15
33.359788 11
33.372003 12
33.384218 4
33.396433 8
33.408648 10
33.420864 17
33.433079 4
33.445294 8
33.457509 3
33.469725 10
33.481940 13
33.494155 10
33.506370 15
33.518586 4
33.530801 9
33.543016 11
33.555231 8
33.567446 7
33.579662 12
33.591877 11
33.604092 5
33.616307 10
33.628523 11
33.640738 6
33.652953 7
33.665168 8
33.677383 12
33.689599 9
33.701814 12
33.714029 8
33.726244 11
33.738460 5
33.750675 8
33.762890 9
33.775105 15
33.787321 9
33.799536 9
33.811751 9
33.823966 12
33.836181 9
33.848397 12
33.860612 11
33.872827 14
33.885042 8
33.897258 8
33.909473 5
33.921688 9
33.933903 12
33.946119 13
33.958334 11
33.970549 9
33.982764 10
33.994979 11
34.007195 14
34.019410 12
34.031625 4
34.043840 12
34.056056 4
34.068271 5
34.080486 12
34.092701 4
34.104916 9
34.117132 8
34.129347 13
34.141562 7
34.153777 10
34.165993 10
34.178208 16
34.190423 13
34.202638 8
34.214854 4
34.227069 7
34.239284 11
34.251499 6
34.263714 9
34.275930 13
34.288145 8
34.300360 12
34.312575 10
34.324791 12
34.337006 17
34.349221 13
34.361436 11
34.373651 6
34.385867 4
34.398082 13
34.410297 14
34.422512 7
34.434728 9
34.446943 6
34.459158 15
34.471373 9
34.483589 8
34.495804 13
34.508019 5
34.520234 11
34.532449 8
34.544665 12
34.556880 7
34.569095 9
34.581310 8
34.593526 4
34.605741 7
34.617956 14
34.630171 7
34.642386 7
34.654602 8
34.666817 10
34.679032 9
34.691247 9
34.703463 7
34.715678 11
34.727893 11
34.740108 11
34.752324 14
34.764539 6
34.776754 10
34.788969 10
34.801184 10
34.813400 10
34.825615 5
34.837830 6
34.850045 12
34.862261 12
34.874476 10
34.886691 10
34.898906 3
34.911122 7
34.923337 12
34.935552 8
34.947767 5
34.959982 12
34.972198 9
34.984413 9
34.996628 6
35.008843 6
35.021059 11
35.033274 11
35.045489 12
35.057704 6
35.069919 7
35.082135 10
35.094350 8
35.106565 10
35.118780 16
35.130996 16
35.143211 9
35.155426 6
35.167641 12
35.179857 9
35.192072 13
35.204287 11
35.216502 6
35.228717 12
35.240933 6
35.253148 8
35.265363 10
35.277578 2
35.289794 17
35.302009 5
35.314224 10
35.326439 11
35.338654 14
35.350870 10
35.363085 16
35.375300 7
35.387515 7
35.399731 7
35.411946 5
35.424161 7
35.436376 12
35.448592 6
35.460807 10
35.473022 9
35.485237 16
35.497452 4
35.509668 5
35.521883 12
35.534098 12
35.546313 5
35.558529 9
35.570744 7
35.582959 11
35.595174 13
35.607390 7
35.619605 7
35.631820 10
35.644035 5
35.656250 8
35.668466 10
35.680681 10
35.692896 10
35.705111 8
35.717327 13
35.729542 8
35.741757 8
35.753972 7
35.766187 6
35.778403 8
35.790618 8
35.802833 10
35.815048 15
35.827264 6
35.839479 12
35.851694 9
35.863909 10
35.876125 10
35.888340 2
35.900555 11
35.912770 12
35.924985 7
35.937201 8
35.949416 13
35.961631 10
35.973846 7
35.986062 14
35.998277 7
36.010492 9
36.022707 12
36.034922 9
36.047138 7
36.059353 8
36.071568 9
36.083783 9
36.095999 11
36.108214 7
36.120429 5
36.132644 10
36.144860 10
36.157075 3
36.169290 5
36.181505 7
36.193720 9
36.205936 11
36.218151 11
36.230366 10
36.242581 7
36.254797 11
36.267012 7
36.279227 7
36.291442 9
36.303658 11
36.315873 9
36.328088 6
36.340303 8
36.352518 12
36.364734 6
36.376949 9
36.389164 7
36.401379 11
36.413595 6
36.425810 10
36.438025 7
36.450240 12
36.462455 5
36.474671 15
36.486886 18
36.499101 11
36.511316 10
36.523532 7
36.535747 11
36.547962 15
36.560177 6
36.572393 10
36.584608 8
36.596823 9
36.609038 12
36.621253 11
36.633469 7
36.645684 7
36.657899 8
36.670114 15
36.682330 6
36.694545 13
36.706760 17
36.718975 16
36.731190 6
36.743406 9
36.755621 9
36.767836 9
36.780051 9
36.792267 8
36.804482 9
36.816697 12
36.828912 12
36.841128 9
36.853343 6
36.865558 8
36.877773 8
36.889988 16
36.902204 10
36.914419 3
36.926634 8
36.938849 7
36.951065 8
36.963280 7
36.975495 11
36.987710 9
36.999925 17
37.012141 13
37.024356 15
37.036571 10
37.048786 16
37.061002 11
37.073217 7
37.085432 8
37.097647 8
37.109863 8
37.122078 6
37.134293 3
37.146508 10
37.158723 13
37.170939 12
37.183154 8
37.195369 12
37.207584 7
37.219800 9
37.232015 12
37.244230 8
37.256445 15
37.268661 12
37.280876 14
37.293091 2
37.305306 5
37.317521 7
37.329737 13
37.341952 9
37.354167 9
37.366382 11
37.378598 5
37.390813 8
37.403028 12
37.415243 7
37.427458 10
37.439674 9
37.451889 5
37.464104 7
37.476319 10
37.488535 13
37.500750 7
37.512965 8
37.525180 4
37.537396 14
37.549611 8
37.561826 11
37.574041 12
37.586256 15
37.598472 14
37.610687 11
37.622902 8
37.635117 9
37.647333 10
37.659548 7
37.671763 15
37.683978 11
37.696193 7
37.708409 12
37.720624 5
37.732839 10
37.745054 13
37.757270 9
37.769485 4
37.781700 10
37.793915 8
37.806131 7
37.818346 11
37.830561 12
37.842776 15
37.854991 14
37.867207 11
37.879422 10
37.891637 10
37.903852 10
37.916068 7
37.928283 13
37.940498 9
37.952713 6
37.964929 4
37.977144 10
37.989359 6
38.001574 17
38.013789 10
38.026005 12
38.038220 10
38.050435 9
38.062650 8
38.074866 11
38.087081 14
38.099296 14
38.111511 10
38.123726 5
38.135942 12
38.148157 8
38.160372 10
38.172587 13
38.184803 8
38.197018 10
38.209233 9
38.221448 9
38.233664 12
38.245879 7
38.258094 8
38.270309 15
38.282524 6
38.294740 4
38.306955 10
38.319170 9
38.331385 8
38.343601 17
38.355816 11
38.368031 11
38.380246 11
38.392461 9
38.404677 6
38.416892 7
38.429107 13
38.441322 11
38.453538 6
38.465753 7
38.477968 10
38.490183 13
38.502399 10
38.514614 3
38.526829 12
38.539044 16
38.551259 5
38.563475 7
38.575690 6
38.587905 11
38.600120 11
38.612336 8
38.624551 10
38.636766 6
38.648981 8
38.661196 11
38.673412 10
38.685627 6
38.697842 6
38.710057 13
38.722273 12
38.734488 10
38.746703 8
38.758918 10
38.771134 12
38.783349 7
38.795564 9
38.807779 11
38.819994 9
38.832210 5
38.844425 8
38.856640 13
38.868855 9
38.881071 10
38.893286 12
38.905501 5
38.917716 11
38.929932 9
38.942147 7
38.954362 6
38.966577 9
38.978792 14
38.991008 12
39.003223 6
39.015438 5
39.027653 9
39.039869 9
39.052084 9
39.064299 4
39.076514 3
39.088729 10
39.100945 12
39.113160 11
39.125375 9
39.137590 7
39.149806 7
39.162021 8
39.174236 12
39.186451 13
39.198667 7
39.210882 7
39.223097 14
39.235312 8
39.247527 4
39.259743 12
39.271958 5
39.284173 6
39.296388 5
39.308604 16
39.320819 9
39.333034 11
39.345249 9
39.357464 13
39.369680 16
39.381895 12
39.394110 18
39.406325 11
39.418541 6
39.430756 10
39.442971 13
39.455186 11
39.467402 10
39.479617 10
39.491832 8
39.504047 16
39.516262 9
39.528478 13
39.540693 20
39.552908 13
39.565123 5
39.577339 12
39.589554 8
39.601769 4
39.613984 10
39.626200 19
39.638415 6
39.650630 6
39.662845 14
39.675060 5
39.687276 10
39.699491 9
39.711706 9
39.723921 11
39.736137 9
39.748352 13
39.760567 15
39.772782 6
39.784997 7
39.797213 8
39.809428 6
39.821643 11
39.833858 9
39.846074 9
39.858289 9
39.870504 9
39.882719 13
39.894935 8
39.907150 10
39.919365 10
39.931580 6
39.943795 7
39.956011 8
39.968226 10
39.980441 9
39.992656 6
40.004872 11
40.017087 7
40.029302 8
40.041517 11
40.053732 13
40.065948 9
40.078163 13
40.090378 6
40.102593 10
40.114809 9
40.127024 9
40.139239 5
40.151454 9
40.163670 13
40.175885 5
40.188100 9
40.200315 7
40.212530 10
40.224746 6
40.236961 7
40.249176 15
40.261391 4
40.273607 8
40.285822 8
40.298037 10
40.310252 5
40.322467 13
40.334683 10
40.346898 9
40.359113 8
40.371328 12
40.383544 9
40.395759 11
40.407974 7
40.420189 12
40.432405 6
40.444620 8
40.456835 8
40.469050 12
40.481265 13
40.493481 13
40.505696 8
40.517911 16
40.530126 10
40.542342 10
40.554557 6
40.566772 13
40.578987 7
40.591203 11
40.603418 7
40.615633 8
40.627848 13
40.640063 17
40.652279 13
40.664494 6
40.676709 13
40.688924 10
40.701140 7
40.713355 9
40.725570 10
40.737785 6
40.750000 6
40.762216 14
40.774431 19
40.786646 6
40.798861 12
40.811077 7
40.823292 6
40.835507 11
40.847722 10
40.859938 11
40.872153 5
40.884368 6
40.896583 11
40.908798 4
40.921014 10
40.933229 12
40.945444 8
40.957659 11
40.969875 16
40.982090 10
40.994305 9
41.006520 13
41.018735 8
41.030951 9
41.043166 9
41.055381 6
41.067596 12
41.079812 4
41.092027 5
41.104242 11
41.116457 14
41.128673 13
41.140888 8
41.153103 5
41.165318 19
41.177533 5
41.189749 1
41.201964 5
41.214179 6
41.226394 3
41.238610 9
41.250825 7
41.263040 17
41.275255 7
41.287471 10
41.299686 13
41.311901 8
41.324116 8
41.336331 11
41.348547 8
41.360762 11
41.372977 15
41.385192 11
41.397408 9
41.409623 11
41.421838 9
41.434053 12
41.446268 7
41.458484 4
41.470699 10
41.482914 8
41.495129 16
41.507345 5
41.519560 7
41.531775 12
41.543990 9
41.556206 12
41.568421 12
41.580636 6
41.592851 8
41.605066 8
41.617282 5
41.629497 6
41.641712 10
41.653927 9
41.666143 16
41.678358 6
41.690573 8
41.702788 11
41.715003 9
41.727219 16
41.739434 8
41.751649 6
41.763864 7
41.776080 12
41.788295 14
41.800510 14
41.812725 13
41.824941 11
41.837156 12
41.849371 14
41.861586 11
41.873801 13
41.886017 7
41.898232 15
41.910447 4
41.922662 9
41.934878 15
41.947093 12
41.959308 11
41.971523 14
41.983739 10
41.995954 7
42.008169 6
42.020384 9
42.032599 7
42.044815 9
42.057030 5
42.069245 13
42.081460 4
42.093676 4
42.105891 7
42.118106 7
42.130321 8
42.142536 9
42.154752 7
42.166967 3
42.179182 4
42.191397 9
42.203613 10
42.215828 12
42.228043 8
42.240258 10
42.252474 12
42.264689 7
42.276904 2
42.289119 8
42.301334 7
42.313550 9
42.325765 8
42.337980 13
42.350195 15
42.362411 11
42.374626 8
42.386841 6
42.399056 8
42.411271 8
42.423487 17
42.435702 7
42.447917 14
42.460132 9
42.472348 10
42.484563 14
42.496778 8
42.508993 13
42.521209 14
42.533424 11
42.545639 9
42.557854 8
42.570069 12
42.582285 6
42.594500 8
42.606715 11
42.618930 8
42.631146 3
42.643361 11
42.655576 5
42.667791 9
42.680006 8
42.692222 17
42.704437 7
42.716652 11
42.728867 10
42.741083 9
42.753298 12
42.765513 9
42.777728 12
42.789944 3
42.802159 2
42.814374 11
42.826589 10
42.838804 9
42.851020 8
42.863235 13
42.875450 12
42.887665 10
42.899881 14
42.912096 7
42.924311 7
42.936526 8
42.948742 6
42.960957 14
42.973172 5
42.985387 8
42.997602 10
43.009818 4
43.022033 14
43.034248 10
43.046463 9
43.058679 11
43.070894 8
43.083109 4
43.095324 10
43.107539 6
43.119755 8
43.131970 9
43.144185 7
43.156400 10
43.168616 11
43.180831 8
43.193046 14
43.205261 14
43.217477 10
43.229692 7
43.241907 9
43.254122 9
43.266337 9
43.278553 6
43.290768 13
43.302983 7
43.315198 9
43.327414 12
43.339629 9
43.351844 12
43.364059 12
43.376274 13
43.388490 8
43.400705 11
43.412920 7
43.425135 7
43.437351 14
43.449566 8
43.461781 13
43.473996 7
43.486212 10
43.498427 13
43.510642 10
43.522857 13
43.535072 8
43.547288 7
43.559503 14
43.571718 9
43.583933 3
43.596149 9
43.608364 5
43.620579 8
43.632794 15
43.645010 10
43.657225 5
43.669440 13
43.681655 8
43.693870 12
43.706086 8
43.718301 11
43.730516 9
43.742731 10
43.754947 17
43.767162 8
43.779377 8
43.791592 16
43.803807 11
43.816023 7
43.828238 11
43.840453 12
43.852668 8
43.864884 6
43.877099 7
43.889314 7
43.901529 9
43.913745 6
43.925960 11
43.938175 12
43.950390 5
43.962605 9
43.974821 9
43.987036 11
43.999251 11
44.011466 8
44.023682 6
44.035897 12
44.048112 12
44.060327 10
44.072542 11
44.084758 10
44.096973 8
44.109188 11
44.121403 12
44.133619 6
44.145834 9
44.158049 7
44.170264 13
44.182480 6
44.194695 15
44.206910 8
44.219125 15
44.231340 3
44.243556 2
44.255771 11
44.267986 10
44.280201 2
44.292417 9
44.304632 13
44.316847 6
44.329062 16
44.341277 9
44.353493 7
44.365708 1
44.377923 10
44.390138 15
44.402354 11
44.414569 10
44.426784 7
44.438999 6
44.451215 11
44.463430 6
44.475645 12
44.487860 15
44.500075 16
44.512291 10
44.524506 14
44.536721 15
44.548936 4
44.561152 14
44.573367 13
44.585582 6
44.597797 7
44.610013 8
44.622228 11
44.634443 7
44.646658 13
44.658873 14
44.671089 9
44.683304 11
44.695519 14
44.707734 12
44.719950 18
44.732165 9
44.744380 14
44.756595 9
44.768810 10
44.781026 12
44.793241 12
44.805456 7
44.817671 9
44.829887 11
44.842102 10
44.854317 18
44.866532 4
44.878748 6
44.890963 7
44.903178 3
44.915393 11
44.927608 10
44.939824 9
44.952039 9
44.964254 12
44.976469 7
44.988685 16
45.000900 8
45.013115 6
45.025330 13
45.037545 10
45.049761 14
45.061976 6
45.074191 11
45.086406 8
45.098622 8
45.110837 10
45.123052 10
45.135267 7
45.147483 11
45.159698 11
45.171913 6
45.184128 9
45.196343 9
45.208559 11
45.220774 11
45.232989 7
45.245204 13
45.257420 7
45.269635 4
45.281850 10
45.294065 8
45.306281 7
45.318496 4
45.330711 6
45.342926 6
45.355141 7
45.367357 6
45.379572 8
45.391787 7
45.404002 7
45.416218 13
45.428433 10
45.440648 7
45.452863 10
45.465078 7
45.477294 14
45.489509 8
45.501724 7
45.513939 10
45.526155 10
45.538370 14
45.550585 8
45.562800 8
45.575016 7
45.587231 14
45.599446 11
45.611661 12
45.623876 17
45.636092 12
45.648307 12
45.660522 10
45.672737 8
45.684953 13
45.697168 11
45.709383 9
45.721598 7
45.733813 6
45.746029 9
45.758244 10
45.770459 9
45.782674 7
45.794890 7
45.807105 12
45.819320 12
45.831535 8
45.843751 14
45.855966 14
45.868181 9
45.880396 8
45.892611 10
45.904827 15
45.917042 12
45.929257 12
45.941472 10
45.953688 9
45.965903 7
45.978118 7
45.990333 10
46.002549 10
46.014764 11
46.026979 10
46.039194 6
46.051409 15
46.063625 9
46.075840 4
46.088055 9
46.100270 7
46.112486 7
46.124701 10
46.136916 11
46.149131 12
46.161346 8
46.173562 10
46.185777 8
46.197992 8
46.210207 8
46.222423 11
46.234638 6
46.246853 13
46.259068 6
46.271284 8
46.283499 8
46.295714 11
46.307929 9
46.320144 10
46.332360 9
46.344575 5
46.356790 6
46.369005 8
46.381221 11
46.393436 8
46.405651 6
46.417866 9
46.430081 9
46.442297 13
46.454512 8
46.466727 15
46.478942 9
46.491158 6
46.503373 9
46.515588 8
46.527803 15
46.540019 12
46.552234 7
46.564449 11
46.576664 10
46.588879 9
46.601095 5
46.613310 5
46.625525 10
46.637740 8
46.649956 13
46.662171 10
46.674386 10
46.686601 8
46.698816 5
46.711032 4
46.723247 9
46.735462 4
46.747677 8
46.759893 19
46.772108 15
46.784323 15
46.796538 10
46.808754 13
46.820969 8
46.833184 9
46.845399 9
46.857614 15
46.869830 8
46.882045 4
46.894260 6
46.906475 7
46.918691 8
46.930906 5
46.943121 11
46.955336 12
46.967552 9
46.979767 9
46.991982 6
47.004197 11
47.016412 10
47.028628 9
47.040843 14
47.053058 7
47.065273 11
47.077489 11
47.089704 9
47.101919 13
47.114134 14
47.126349 9
47.138565 8
47.150780 13
47.162995 11
47.175210 11
47.187426 10
47.199641 10
47.211856 8
47.224071 9
47.236287 14
47.248502 12
47.260717 12
47.272932 14
47.285147 7
47.297363 7
47.309578 8
47.321793 6
47.334008 5
47.346224 16
47.358439 9
47.370654 8
47.382869 7
47.395084 7
47.407300 11
47.419515 10
47.431730 6
47.443945 2
47.456161 7
47.468376 7
47.480591 6
47.492806 11
47.505022 13
47.517237 10
47.529452 8
47.541667 10
47.553882 10
47.566098 6
47.578313 17
47.590528 10
47.602743 7
47.614959 10
47.627174 5
47.639389 8
47.651604 10
47.663820 9
47.676035 8
47.688250 0
47.700465 0
47.712680 0
47.724896 0
47.737111 0
47.749326 0
47.761541 0
47.773757 0
47.785972 0
47.798187 0
47.810402 0
47.822617 0
47.834833 0
47.847048 0
47.859263 0
47.871478 0
47.883694 0
47.895909 0
47.908124 0
47.920339 0
47.932555 0
47.944770 0
47.956985 0
47.969200 0
47.981415 0
47.993631 0
48.005846 0
48.018061 0
48.030276 0
48.042492 0
48.054707 0
48.066922 0
48.079137 0
48.091352 0
48.103568 0
48.115783 0
48.127998 0
48.140213 0
48.152429 0
48.164644 0
48.176859 0
48.189074 0
48.201290 0
48.213505 0
48.225720 0
48.237935 0
48.250150 0
48.262366 0
48.274581 0
48.286796 0
48.299011 0
48.311227 0
48.323442 0
48.335657 0
48.347872 0
48.360087 0
48.372303 0
48.384518 0
48.396733 0
48.408948 0
48.421164 0
48.433379 0
48.445594 0
48.457809 0
48.470025 0
48.482240 0
48.494455 0
48.506670 0
48.518885 0
48.531101 0
48.543316 0
48.555531 0
48.567746 0
48.579962 0
48.592177 0
48.604392 0
48.616607 0
48.628823 0
48.641038 0
48.653253 0
48.665468 0
48.677683 0
48.689899 0
48.702114 0
48.714329 0
48.726544 0
48.738760 0
48.750975 0
48.763190 0
48.775405 0
48.787620 0
48.799836 0
48.812051 0
48.824266 0
